"Odds.homeWin","Odds.draw","Odds.awayWin","halfTime_score_Home","halfTime_score_Away","fullTime_score_Home","fullTime_score_Away","homeTeam","awayTeam","winner"
1.54,4.15,6.24,0,0,0,0,"Chelsea FC","Brighton & Hove Albion FC","DRAW"
1.6,3.99,5.51,0,1,2,1,"Tottenham Hotspur FC","Southampton FC","HOME_TEAM"
6.53,4.42,1.48,1,2,1,2,"Aston Villa FC","Manchester City FC","AWAY_TEAM"
1.46,4.48,6.98,3,0,3,0,"Leicester City FC","West Bromwich Albion FC","HOME_TEAM"
1.89,3.59,4.09,0,1,0,1,"Arsenal FC","Everton FC","AWAY_TEAM"
1.35,5.14,8.5,1,1,1,1,"Liverpool FC","Newcastle United FC","DRAW"
3.52,3.52,2.06,0,1,0,1,"West Ham United FC","Chelsea FC","AWAY_TEAM"
3.54,3.35,2.12,1,0,1,0,"Sheffield United FC","Brighton & Hove Albion FC","HOME_TEAM"
2.13,3.35,3.51,0,4,0,4,"Wolverhampton Wanderers FC","Burnley FC","AWAY_TEAM"
3.61,3.75,1.97,0,0,0,0,"Leeds United FC","Manchester United FC","DRAW"
1.77,3.72,4.53,1,2,2,2,"Aston Villa FC","West Bromwich Albion FC","DRAW"
1.55,4.09,6.11,0,1,2,1,"Leicester City FC","Crystal Palace FC","HOME_TEAM"
3.98,3.56,1.93,0,1,1,1,"Southampton FC","Leicester City FC","DRAW"
8.56,4.56,1.39,0,2,0,2,"Crystal Palace FC","Manchester City FC","AWAY_TEAM"
2.11,3.5,3.41,1,0,2,0,"Brighton & Hove Albion FC","Leeds United FC","HOME_TEAM"
1.41,4.42,8.76,1,0,2,0,"Chelsea FC","Fulham FC","HOME_TEAM"
2.13,3.36,3.51,1,2,1,2,"Everton FC","Aston Villa FC","AWAY_TEAM"
4.52,3.63,1.8,0,2,0,2,"Newcastle United FC","Arsenal FC","AWAY_TEAM"
1.35,5.09,8.64,1,0,4,0,"Tottenham Hotspur FC","Sheffield United FC","HOME_TEAM"
3.34,3.18,2.28,0,1,1,1,"West Bromwich Albion FC","Wolverhampton Wanderers FC","DRAW"
3.91,3.5,1.96,1,2,1,2,"Burnley FC","West Ham United FC","AWAY_TEAM"
1.46,4.45,6.8,0,4,2,4,"Leicester City FC","Newcastle United FC","AWAY_TEAM"
3.1,3.51,2.23,2,1,3,1,"Leeds United FC","Tottenham Hotspur FC","HOME_TEAM"
2.86,3.2,2.53,0,2,0,2,"Sheffield United FC","Crystal Palace FC","AWAY_TEAM"
1.78,3.69,4.49,1,2,1,2,"Manchester City FC","Chelsea FC","AWAY_TEAM"
1.36,5.17,7.76,1,0,2,0,"Liverpool FC","Southampton FC","HOME_TEAM"
2.94,3.16,2.51,0,1,2,1,"Wolverhampton Wanderers FC","Brighton & Hove Albion FC","HOME_TEAM"
4.18,3.72,1.83,1,3,1,3,"Aston Villa FC","Manchester United FC","AWAY_TEAM"
2.39,3.3,2.98,0,1,0,1,"West Ham United FC","Everton FC","AWAY_TEAM"
1.47,4.43,6.48,2,1,3,1,"Arsenal FC","West Bromwich Albion FC","HOME_TEAM"
2,3.33,3.86,0,2,0,2,"Fulham FC","Burnley FC","AWAY_TEAM"
2.03,3.51,3.65,1,2,1,2,"Manchester United FC","Leicester City FC","AWAY_TEAM"
1.88,3.75,4.25,1,1,3,1,"Southampton FC","Crystal Palace FC","HOME_TEAM"
1.65,3.82,5.33,0,1,0,1,"Chelsea FC","Arsenal FC","AWAY_TEAM"
2.25,3.68,3.02,0,0,0,0,"Aston Villa FC","Everton FC","DRAW"
2.74,3.5,2.48,1,4,2,4,"Manchester United FC","Liverpool FC","AWAY_TEAM"
7.11,4.89,1.42,2,4,3,4,"Newcastle United FC","Manchester City FC","AWAY_TEAM"
2.62,3.35,2.71,0,4,0,4,"Burnley FC","Leeds United FC","AWAY_TEAM"
2.13,3.3,3.63,1,1,3,1,"Southampton FC","Fulham FC","HOME_TEAM"
2.51,3.33,2.84,0,1,1,1,"Brighton & Hove Albion FC","West Ham United FC","DRAW"
3.06,3.27,2.38,1,2,3,2,"Crystal Palace FC","Aston Villa FC","HOME_TEAM"
1.58,4,5.84,1,0,2,0,"Tottenham Hotspur FC","Wolverhampton Wanderers FC","HOME_TEAM"
6.52,4.78,1.45,1,2,1,2,"West Bromwich Albion FC","Liverpool FC","AWAY_TEAM"
1.59,3.94,6.01,0,1,0,1,"Everton FC","Sheffield United FC","AWAY_TEAM"
1.43,4.85,6.83,1,1,1,1,"Manchester United FC","Fulham FC","DRAW"
2.47,3.63,2.69,0,2,0,2,"Southampton FC","Leeds United FC","AWAY_TEAM"
6.82,4.35,1.48,0,2,3,2,"Brighton & Hove Albion FC","Manchester City FC","HOME_TEAM"
2,3.45,3.75,0,1,2,1,"Chelsea FC","Leicester City FC","HOME_TEAM"
1.7,3.83,4.9,1,0,1,0,"Newcastle United FC","Sheffield United FC","HOME_TEAM"
1.58,4.31,5.38,1,2,1,2,"Tottenham Hotspur FC","Aston Villa FC","AWAY_TEAM"
1.92,3.56,3.99,0,0,1,0,"Everton FC","Wolverhampton Wanderers FC","HOME_TEAM"
5.68,4.16,1.57,0,3,1,3,"Crystal Palace FC","Arsenal FC","AWAY_TEAM"
5.04,4.04,1.65,1,3,1,3,"West Bromwich Albion FC","West Ham United FC","AWAY_TEAM"
9.11,5.56,1.31,0,3,0,3,"Burnley FC","Liverpool FC","AWAY_TEAM"
2.2,3.67,3.11,0,2,0,2,"Fulham FC","Newcastle United FC","AWAY_TEAM"
6.59,4.42,1.49,1,1,2,1,"Aston Villa FC","Chelsea FC","HOME_TEAM"
1.16,8.14,17.01,1,0,2,0,"Liverpool FC","Crystal Palace FC","HOME_TEAM"
1.42,4.85,7.12,2,0,5,0,"Manchester City FC","Everton FC","HOME_TEAM"
1.63,4.14,5.22,0,0,2,0,"Arsenal FC","Brighton & Hove Albion FC","HOME_TEAM"
2.94,3.47,2.39,1,0,1,0,"Sheffield United FC","Burnley FC","HOME_TEAM"
2.01,3.93,3.37,1,4,2,4,"Leicester City FC","Tottenham Hotspur FC","AWAY_TEAM"
1.72,3.98,4.66,2,0,3,0,"West Ham United FC","Southampton FC","HOME_TEAM"
1.46,4.85,6.34,2,1,3,1,"Leeds United FC","West Bromwich Albion FC","HOME_TEAM"
2.73,3.48,2.53,1,2,1,2,"Wolverhampton Wanderers FC","Manchester United FC","AWAY_TEAM"
3.63,3.63,1.98,1,0,2,0,"Brentford FC","Arsenal FC","HOME_TEAM"
1.61,4.1,5.23,1,1,5,1,"Manchester United FC","Leeds United FC","HOME_TEAM"
3.38,3.48,2.11,2,2,3,2,"Watford FC","Aston Villa FC","HOME_TEAM"
1.6,3.89,5.64,1,0,1,0,"Leicester City FC","Wolverhampton Wanderers FC","HOME_TEAM"
1.93,3.67,3.8,0,1,3,1,"Everton FC","Southampton FC","HOME_TEAM"
1.28,5.69,10.14,2,0,3,0,"Chelsea FC","Crystal Palace FC","HOME_TEAM"
3.2,3.09,2.38,1,2,1,2,"Burnley FC","Brighton & Hove Albion FC","AWAY_TEAM"
8.43,5.61,1.32,0,3,0,3,"Norwich City FC","Liverpool FC","AWAY_TEAM"
3.27,3.36,2.2,2,4,2,4,"Newcastle United FC","West Ham United FC","AWAY_TEAM"
4.82,3.97,1.67,0,0,1,0,"Tottenham Hotspur FC","Manchester City FC","HOME_TEAM"
1.26,5.8,10.72,1,0,2,0,"Liverpool FC","Burnley FC","HOME_TEAM"
1.11,9.11,21.77,2,0,5,0,"Manchester City FC","Norwich City FC","HOME_TEAM"
2.35,3.5,2.86,1,2,2,2,"Leeds United FC","Everton FC","DRAW"
2.05,3.37,3.62,0,0,0,0,"Crystal Palace FC","Brentford FC","DRAW"
1.73,3.82,4.51,1,0,2,0,"Aston Villa FC","Newcastle United FC","HOME_TEAM"
1.72,3.62,4.85,2,0,2,0,"Brighton & Hove Albion FC","Watford FC","HOME_TEAM"
3.5,3.36,2.08,0,1,0,1,"Wolverhampton Wanderers FC","Tottenham Hotspur FC","AWAY_TEAM"
4.12,3.77,1.81,1,1,1,1,"Southampton FC","Manchester United FC","DRAW"
3.18,3.4,2.2,0,2,0,2,"Arsenal FC","Chelsea FC","AWAY_TEAM"
2.86,3.43,2.37,1,1,4,1,"West Ham United FC","Leicester City FC","HOME_TEAM"
1.35,5.2,8.29,3,0,5,0,"Manchester City FC","Arsenal FC","HOME_TEAM"
1.66,3.83,5.13,1,2,2,2,"West Ham United FC","Crystal Palace FC","DRAW"
4.91,3.64,1.73,1,2,1,2,"Norwich City FC","Leicester City FC","AWAY_TEAM"
2.58,3.46,2.62,0,2,2,2,"Newcastle United FC","Southampton FC","DRAW"
2.37,3.25,3.04,0,2,0,2,"Brighton & Hove Albion FC","Everton FC","AWAY_TEAM"
1.99,3.63,3.53,1,1,1,1,"Aston Villa FC","Brentford FC","DRAW"
2.32,3.44,2.98,1,1,1,1,"Liverpool FC","Chelsea FC","DRAW"
1.42,4.45,7.7,1,0,1,0,"Tottenham Hotspur FC","Watford FC","HOME_TEAM"
2.96,3.56,2.28,0,1,1,1,"Burnley FC","Leeds United FC","DRAW"
4.92,3.65,1.72,0,1,0,1,"Wolverhampton Wanderers FC","Manchester United FC","AWAY_TEAM"
4.91,3.77,1.72,0,0,3,0,"Crystal Palace FC","Tottenham Hotspur FC","HOME_TEAM"
3.1,3.18,2.41,0,2,0,2,"Watford FC","Wolverhampton Wanderers FC","AWAY_TEAM"
2.87,3.5,2.4,0,0,0,0,"Southampton FC","West Ham United FC","DRAW"
1.24,6.31,11.36,1,1,4,1,"Manchester United FC","Newcastle United FC","HOME_TEAM"
4.83,3.96,1.69,0,1,0,1,"Leicester City FC","Manchester City FC","AWAY_TEAM"
3.16,3.08,2.45,0,1,0,1,"Brentford FC","Brighton & Hove Albion FC","AWAY_TEAM"
1.46,4.51,6.85,0,0,1,0,"Arsenal FC","Norwich City FC","HOME_TEAM"
1.31,5.31,9.83,1,0,3,0,"Chelsea FC","Aston Villa FC","HOME_TEAM"
4.84,4.25,1.64,0,3,0,3,"Leeds United FC","Liverpool FC","AWAY_TEAM"
1.7,3.82,4.94,0,1,3,1,"Everton FC","Burnley FC","HOME_TEAM"
3.12,3.55,2.18,1,1,1,1,"Newcastle United FC","Leeds United FC","DRAW"
2.09,3.24,3.7,0,2,0,2,"Wolverhampton Wanderers FC","Brentford FC","AWAY_TEAM"
2.26,3.28,3.23,1,3,1,3,"Norwich City FC","Watford FC","AWAY_TEAM"
1.2,6.95,14.03,0,0,0,0,"Manchester City FC","Southampton FC","DRAW"
1.21,6.6,12.65,1,0,3,0,"Liverpool FC","Crystal Palace FC","HOME_TEAM"
3.74,3.55,1.96,0,1,0,1,"Burnley FC","Arsenal FC","AWAY_TEAM"
2.4,3.31,2.94,0,0,3,0,"Aston Villa FC","Everton FC","HOME_TEAM"
3.48,3.64,2.01,1,2,1,2,"West Ham United FC","Manchester United FC","AWAY_TEAM"
2.79,3.27,2.53,1,1,2,1,"Brighton & Hove Albion FC","Leicester City FC","HOME_TEAM"
3.55,3.44,2.05,0,3,0,3,"Tottenham Hotspur FC","Chelsea FC","AWAY_TEAM"
1.39,4.91,7.2,0,1,0,1,"Manchester United FC","Aston Villa FC","AWAY_TEAM"
2.65,3.31,2.63,0,1,0,1,"Chelsea FC","Manchester City FC","AWAY_TEAM"
2.51,3.3,2.78,0,1,1,1,"Watford FC","Newcastle United FC","DRAW"
1.51,4.18,6.18,1,2,2,2,"Leicester City FC","Burnley FC","DRAW"
2.36,3.55,2.82,1,2,1,2,"Leeds United FC","West Ham United FC","AWAY_TEAM"
1.59,4.05,5.37,1,0,2,0,"Everton FC","Norwich City FC","HOME_TEAM"
7.09,4.63,1.42,1,3,3,3,"Brentford FC","Liverpool FC","DRAW"
2.64,3.15,2.74,0,1,0,1,"Southampton FC","Wolverhampton Wanderers FC","AWAY_TEAM"
2.39,3.27,2.98,3,1,3,1,"Arsenal FC","Tottenham Hotspur FC","HOME_TEAM"
3.07,3.04,2.46,1,1,1,1,"Crystal Palace FC","Brighton & Hove Albion FC","DRAW"
1.45,4.64,6.74,1,1,1,1,"Manchester United FC","Everton FC","DRAW"
1.64,3.94,5.21,1,1,2,1,"Wolverhampton Wanderers FC","Newcastle United FC","HOME_TEAM"
1.63,4.18,4.96,1,0,1,0,"Leeds United FC","Watford FC","HOME_TEAM"
1.24,6.05,11.64,1,1,3,1,"Chelsea FC","Southampton FC","HOME_TEAM"
2.17,3.47,3.31,0,0,0,0,"Burnley FC","Norwich City FC","DRAW"
2.67,3.33,2.67,0,0,0,0,"Brighton & Hove Albion FC","Arsenal FC","DRAW"
1.64,3.85,5.47,0,2,1,2,"West Ham United FC","Brentford FC","AWAY_TEAM"
1.78,3.93,4.32,1,1,2,1,"Tottenham Hotspur FC","Aston Villa FC","HOME_TEAM"
3.73,3.6,1.98,0,2,2,2,"Crystal Palace FC","Leicester City FC","DRAW"
2.69,3.57,2.5,0,2,2,2,"Liverpool FC","Manchester City FC","DRAW"
7.41,4.86,1.38,0,5,0,5,"Watford FC","Liverpool FC","AWAY_TEAM"
2.36,3.58,2.79,0,0,1,0,"Southampton FC","Leeds United FC","HOME_TEAM"
3.37,3.28,2.16,0,0,0,0,"Norwich City FC","Brighton & Hove Albion FC","DRAW"
1.11,8.79,21.89,1,0,2,0,"Manchester City FC","Burnley FC","HOME_TEAM"
3.34,3.52,2.1,1,2,4,2,"Leicester City FC","Manchester United FC","HOME_TEAM"
2.22,3.38,3.17,0,3,2,3,"Aston Villa FC","Wolverhampton Wanderers FC","AWAY_TEAM"
7.23,4.07,1.47,0,1,0,1,"Brentford FC","Chelsea FC","AWAY_TEAM"
2.47,3.44,2.72,0,1,0,1,"Everton FC","West Ham United FC","AWAY_TEAM"
3.4,3.56,2.06,1,3,2,3,"Newcastle United FC","Tottenham Hotspur FC","AWAY_TEAM"
1.48,4.29,6.46,1,2,2,2,"Arsenal FC","Crystal Palace FC","DRAW"
1.95,3.58,3.8,2,1,3,1,"Arsenal FC","Aston Villa FC","HOME_TEAM"
1.14,8.06,20.26,3,0,7,0,"Chelsea FC","Norwich City FC","HOME_TEAM"
1.94,3.55,3.85,1,2,2,2,"Southampton FC","Burnley FC","DRAW"
2.19,3.55,3.14,0,1,1,1,"Leeds United FC","Wolverhampton Wanderers FC","DRAW"
1.59,4.07,5.55,1,5,2,5,"Everton FC","Watford FC","AWAY_TEAM"
1.96,3.55,3.78,0,1,1,1,"Crystal Palace FC","Newcastle United FC","DRAW"
7.1,4.57,1.43,0,4,1,4,"Brighton & Hove Albion FC","Manchester City FC","AWAY_TEAM"
2.36,3.5,2.88,0,0,1,0,"West Ham United FC","Tottenham Hotspur FC","HOME_TEAM"
2.76,3.3,2.56,0,2,1,2,"Brentford FC","Leicester City FC","AWAY_TEAM"
2.6,3.56,2.56,0,5,0,5,"Manchester United FC","Liverpool FC","AWAY_TEAM"
2.25,3.43,3.04,0,2,0,2,"Leicester City FC","Arsenal FC","AWAY_TEAM"
3.15,3.37,2.22,0,1,0,1,"Watford FC","Southampton FC","AWAY_TEAM"
8.05,4.92,1.35,0,3,0,3,"Newcastle United FC","Chelsea FC","AWAY_TEAM"
1.15,7.44,16.71,0,2,0,2,"Manchester City FC","Crystal Palace FC","AWAY_TEAM"
1.35,5.02,7.95,2,2,2,2,"Liverpool FC","Brighton & Hove Albion FC","DRAW"
2.9,3.16,2.48,3,1,3,1,"Burnley FC","Brentford FC","HOME_TEAM"
3.16,3.55,2.16,0,3,0,3,"Tottenham Hotspur FC","Manchester United FC","AWAY_TEAM"
3.11,3.5,2.17,0,2,1,2,"Norwich City FC","Leeds United FC","AWAY_TEAM"
2.68,3.5,2.46,1,4,1,4,"Aston Villa FC","West Ham United FC","AWAY_TEAM"
2.33,3.19,3.1,2,1,2,1,"Wolverhampton Wanderers FC","Everton FC","HOME_TEAM"
2.33,3.46,2.88,1,0,1,0,"Southampton FC","Aston Villa FC","HOME_TEAM"
4.27,3.95,1.73,0,2,0,2,"Manchester United FC","Manchester City FC","AWAY_TEAM"
2.59,3.15,2.77,0,0,2,0,"Crystal Palace FC","Wolverhampton Wanderers FC","HOME_TEAM"
1.22,6.15,13.11,1,1,1,1,"Chelsea FC","Burnley FC","DRAW"
1.65,3.89,5,0,2,1,2,"Brentford FC","Norwich City FC","AWAY_TEAM"
1.8,3.64,4.31,1,1,1,1,"Brighton & Hove Albion FC","Newcastle United FC","DRAW"
2.85,3.45,2.37,1,1,1,1,"Leeds United FC","Leicester City FC","DRAW"
2.57,3.26,2.72,0,0,0,0,"Everton FC","Tottenham Hotspur FC","DRAW"
1.52,4.21,5.99,0,0,1,0,"Arsenal FC","Watford FC","HOME_TEAM"
4.58,4.15,1.65,1,2,3,2,"West Ham United FC","Liverpool FC","HOME_TEAM"
4.5,3.65,1.77,0,3,0,3,"Leicester City FC","Chelsea FC","AWAY_TEAM"
3.05,3.25,2.34,0,0,1,0,"Wolverhampton Wanderers FC","West Ham United FC","HOME_TEAM"
6.47,4.61,1.44,2,1,4,1,"Watford FC","Manchester United FC","HOME_TEAM"
3.68,3.63,1.94,1,1,2,1,"Norwich City FC","Southampton FC","HOME_TEAM"
2.93,3.35,2.37,2,3,3,3,"Newcastle United FC","Brentford FC","DRAW"
2.59,3.23,2.74,2,3,3,3,"Burnley FC","Crystal Palace FC","DRAW"
2.64,3.22,2.69,0,0,2,0,"Aston Villa FC","Brighton & Hove Albion FC","HOME_TEAM"
1.5,4.41,5.83,1,0,4,0,"Liverpool FC","Arsenal FC","HOME_TEAM"
1.2,6.63,14.05,1,0,3,0,"Manchester City FC","Everton FC","HOME_TEAM"
1.89,3.72,3.77,0,1,2,1,"Tottenham Hotspur FC","Leeds United FC","HOME_TEAM"
1.44,5,6.5,0,0,2,0,"Arsenal FC","Newcastle United FC","HOME_TEAM"
3.38,3.27,2.2,0,0,0,0,"Norwich City FC","Wolverhampton Wanderers FC","DRAW"
1.28,5.79,9.26,3,0,4,0,"Liverpool FC","Southampton FC","HOME_TEAM"
2.33,3.4,3.01,0,2,1,2,"Crystal Palace FC","Aston Villa FC","AWAY_TEAM"
2.11,3.46,3.4,0,0,0,0,"Brighton & Hove Albion FC","Leeds United FC","DRAW"
1.24,6.02,11.02,1,1,2,1,"Manchester City FC","West Ham United FC","HOME_TEAM"
1.5,4.46,5.77,3,2,4,2,"Leicester City FC","Watford FC","HOME_TEAM"
2.46,3.18,2.93,1,0,1,0,"Brentford FC","Everton FC","HOME_TEAM"
1.94,3.51,3.88,0,1,1,1,"Chelsea FC","Manchester United FC","DRAW"
1.92,3.59,3.75,0,1,1,1,"Newcastle United FC","Norwich City FC","DRAW"
2.32,3.29,3.02,0,0,1,0,"Leeds United FC","Crystal Palace FC","HOME_TEAM"
2.5,3.4,2.67,2,2,2,2,"Southampton FC","Leicester City FC","DRAW"
1.92,3.4,4.01,0,0,0,0,"Wolverhampton Wanderers FC","Burnley FC","DRAW"
1.98,3.49,3.71,1,1,1,1,"West Ham United FC","Brighton & Hove Albion FC","DRAW"
7.31,4.49,1.41,1,2,1,2,"Watford FC","Chelsea FC","AWAY_TEAM"
5.93,4.49,1.49,1,4,1,4,"Everton FC","Liverpool FC","AWAY_TEAM"
7.64,4.91,1.38,0,2,1,2,"Aston Villa FC","Manchester City FC","AWAY_TEAM"
1.61,3.97,5.25,1,0,2,0,"Tottenham Hotspur FC","Brentford FC","HOME_TEAM"
2.1,3.57,3.32,1,2,3,2,"Manchester United FC","Arsenal FC","HOME_TEAM"
4.42,3.64,1.79,1,2,3,2,"West Ham United FC","Chelsea FC","HOME_TEAM"
6,4.32,1.51,0,1,0,1,"Wolverhampton Wanderers FC","Liverpool FC","AWAY_TEAM"
2.44,3.42,2.78,1,1,1,1,"Southampton FC","Brighton & Hove Albion FC","DRAW"
2.27,3.35,3.09,1,0,1,0,"Newcastle United FC","Burnley FC","HOME_TEAM"
11.4,6.23,1.23,0,3,1,3,"Watford FC","Manchester City FC","AWAY_TEAM"
1.41,4.71,7.35,1,0,3,0,"Tottenham Hotspur FC","Norwich City FC","HOME_TEAM"
1.49,4.33,6.22,0,0,1,0,"Manchester United FC","Crystal Palace FC","HOME_TEAM"
2.07,3.47,3.44,1,2,2,2,"Leeds United FC","Brentford FC","DRAW"
2.47,3.45,2.72,1,1,2,1,"Aston Villa FC","Leicester City FC","HOME_TEAM"
3.08,3.37,2.26,0,1,2,1,"Everton FC","Arsenal FC","HOME_TEAM"
1.9,3.66,3.96,0,1,2,1,"Brentford FC","Watford FC","HOME_TEAM"
1.21,6.59,12.85,0,0,1,0,"Manchester City FC","Wolverhampton Wanderers FC","HOME_TEAM"
1.29,5.92,9.18,0,0,1,0,"Liverpool FC","Aston Villa FC","HOME_TEAM"
1.28,5.6,10.54,1,2,3,2,"Chelsea FC","Leeds United FC","HOME_TEAM"
1.68,4.06,4.82,2,0,3,0,"Arsenal FC","Southampton FC","HOME_TEAM"
5.27,4.15,1.61,0,1,0,1,"Norwich City FC","Manchester United FC","AWAY_TEAM"
1.54,4.53,5.49,1,0,4,0,"Leicester City FC","Newcastle United FC","HOME_TEAM"
3.4,3.52,2.1,0,0,0,0,"Burnley FC","West Ham United FC","DRAW"
2.24,3.29,3.31,1,1,3,1,"Crystal Palace FC","Everton FC","HOME_TEAM"
3.35,3.34,2.12,0,2,0,2,"Norwich City FC","Aston Villa FC","AWAY_TEAM"
1.17,6.92,15.21,3,0,7,0,"Manchester City FC","Leeds United FC","HOME_TEAM"
2.41,3.28,2.86,1,2,2,2,"Crystal Palace FC","Southampton FC","DRAW"
2.11,3.23,3.52,0,1,0,1,"Brighton & Hove Albion FC","Wolverhampton Wanderers FC","AWAY_TEAM"
2.12,3.52,3.2,0,0,2,0,"Arsenal FC","West Ham United FC","HOME_TEAM"
1.25,5.73,12.21,0,1,1,1,"Chelsea FC","Everton FC","DRAW"
1.13,8,21.62,2,1,3,1,"Liverpool FC","Newcastle United FC","HOME_TEAM"
3.09,3.57,2.18,0,4,1,4,"Leeds United FC","Arsenal FC","AWAY_TEAM"
6.3,4.09,1.52,0,0,0,0,"Wolverhampton Wanderers FC","Chelsea FC","DRAW"
10.52,5.97,1.25,0,4,0,4,"Newcastle United FC","Manchester City FC","AWAY_TEAM"
4.62,4.12,1.66,1,2,2,2,"Tottenham Hotspur FC","Liverpool FC","DRAW"
1.74,3.99,4.7,0,3,2,3,"West Ham United FC","Southampton FC","AWAY_TEAM"
1.66,3.78,5.93,2,0,3,0,"Tottenham Hotspur FC","Crystal Palace FC","HOME_TEAM"
5.63,3.89,1.66,0,5,0,5,"Norwich City FC","Arsenal FC","AWAY_TEAM"
1.25,6.35,13.75,4,3,6,3,"Manchester City FC","Leicester City FC","HOME_TEAM"
6.63,4.08,1.56,1,3,1,3,"Aston Villa FC","Chelsea FC","AWAY_TEAM"
2.1,3.27,3.89,2,0,2,0,"Brighton & Hove Albion FC","Brentford FC","HOME_TEAM"
7.7,4.74,1.44,1,1,1,1,"Newcastle United FC","Manchester United FC","DRAW"
1.72,3.77,5.23,3,0,3,0,"Crystal Palace FC","Norwich City FC","HOME_TEAM"
3.46,3.57,2.14,1,4,1,4,"Watford FC","West Ham United FC","AWAY_TEAM"
3.37,3.37,2.25,1,1,1,1,"Southampton FC","Tottenham Hotspur FC","DRAW"
5.6,4.28,1.61,0,0,1,0,"Leicester City FC","Liverpool FC","HOME_TEAM"
1.26,5.83,13.75,1,1,1,1,"Chelsea FC","Brighton & Hove Albion FC","DRAW"
18,7,1.19,0,1,0,1,"Brentford FC","Manchester City FC","AWAY_TEAM"
1.32,5.55,10.25,3,1,3,1,"Manchester United FC","Burnley FC","HOME_TEAM"
6.2,4.86,1.54,1,2,1,2,"Arsenal FC","Manchester City FC","AWAY_TEAM"
4.43,3.72,1.8,0,1,0,1,"Watford FC","Tottenham Hotspur FC","AWAY_TEAM"
3.64,3.56,2.03,0,3,2,3,"Crystal Palace FC","West Ham United FC","AWAY_TEAM"
2.12,3.47,3.45,1,1,3,1,"Leeds United FC","Burnley FC","HOME_TEAM"
2.23,3.36,3.32,0,3,2,3,"Everton FC","Brighton & Hove Albion FC","AWAY_TEAM"
2.87,3.3,2.53,1,1,2,1,"Brentford FC","Aston Villa FC","HOME_TEAM"
2.49,3.42,3.11,2,2,2,2,"Chelsea FC","Liverpool FC","DRAW"
1.51,4.34,6.28,0,1,0,1,"Manchester United FC","Wolverhampton Wanderers FC","AWAY_TEAM"
2.11,3.48,3.34,2,1,4,1,"Southampton FC","Brentford FC","HOME_TEAM"
1.47,4.39,6.46,1,0,2,0,"West Ham United FC","Norwich City FC","HOME_TEAM"
2.02,3.41,3.9,0,1,1,1,"Brighton & Hove Albion FC","Crystal Palace FC","DRAW"
1.62,4.21,5.27,0,0,1,0,"Manchester City FC","Chelsea FC","HOME_TEAM"
2.22,3.34,3.36,1,1,3,1,"Wolverhampton Wanderers FC","Southampton FC","HOME_TEAM"
3.66,3.47,2.06,2,1,2,1,"Norwich City FC","Everton FC","HOME_TEAM"
2.2,3.64,3.15,0,1,1,1,"Newcastle United FC","Watford FC","DRAW"
3.59,3.92,1.95,0,2,2,2,"Aston Villa FC","Manchester United FC","DRAW"
1.67,4.21,4.78,1,3,2,3,"West Ham United FC","Leeds United FC","AWAY_TEAM"
1.3,5.76,9.75,1,0,3,0,"Liverpool FC","Brentford FC","HOME_TEAM"
5.5,3.77,1.64,0,1,1,1,"Brighton & Hove Albion FC","Chelsea FC","DRAW"
2.43,3.43,2.72,1,3,2,3,"Leicester City FC","Tottenham Hotspur FC","AWAY_TEAM"
4.03,3.73,1.84,0,3,1,3,"Brentford FC","Manchester United FC","AWAY_TEAM"
2.07,3.47,3.47,0,3,0,3,"Watford FC","Norwich City FC","AWAY_TEAM"
2.46,3.23,2.91,0,1,0,1,"Everton FC","Aston Villa FC","AWAY_TEAM"
1.83,3.67,4.21,0,0,1,0,"Manchester United FC","West Ham United FC","HOME_TEAM"
2.13,3.47,3.31,0,1,0,1,"Leeds United FC","Newcastle United FC","AWAY_TEAM"
2.87,3.21,2.51,0,2,1,2,"Brentford FC","Wolverhampton Wanderers FC","AWAY_TEAM"
10.39,5.56,1.28,1,1,1,1,"Southampton FC","Manchester City FC","DRAW"
2.18,3.34,3.34,0,1,1,1,"Leicester City FC","Brighton & Hove Albion FC","DRAW"
6.22,4.21,1.52,0,3,1,3,"Crystal Palace FC","Liverpool FC","AWAY_TEAM"
1.48,4.26,6.82,0,0,0,0,"Arsenal FC","Burnley FC","DRAW"
1.98,3.46,3.73,0,0,2,0,"Chelsea FC","Tottenham Hotspur FC","HOME_TEAM"
2.16,3.42,3.2,0,0,0,0,"Burnley FC","Watford FC","DRAW"
2.67,3.38,2.58,1,1,3,1,"Newcastle United FC","Everton FC","HOME_TEAM"
1.45,4.67,6.5,0,0,1,0,"West Ham United FC","Watford FC","HOME_TEAM"
5.11,4.04,1.63,0,1,1,1,"Burnley FC","Manchester United FC","DRAW"
1.12,9.03,19.59,1,0,2,0,"Manchester City FC","Brentford FC","HOME_TEAM"
1.65,3.97,5.02,1,3,2,3,"Tottenham Hotspur FC","Southampton FC","AWAY_TEAM"
3.38,3.37,2.14,1,1,1,1,"Norwich City FC","Crystal Palace FC","DRAW"
1.9,3.75,3.78,3,3,3,3,"Aston Villa FC","Leeds United FC","DRAW"
1.33,5.48,7.88,1,0,2,0,"Liverpool FC","Leicester City FC","HOME_TEAM"
3.35,3.29,2.19,0,1,0,1,"Wolverhampton Wanderers FC","Arsenal FC","AWAY_TEAM"
1.45,4.52,6.71,1,1,1,1,"Manchester United FC","Southampton FC","DRAW"
3.41,3.29,2.17,0,2,0,2,"Watford FC","Brighton & Hove Albion FC","AWAY_TEAM"
